Character,Hex,Type,Name,Braille
𒁣,12063,letter,DAG KISIM5 TIMES KAK,⠙⠁⠛ ⠅⠊⠎⠊⠍⠢⠡⠅⠁⠅
𒁤,12064,letter,DAG KISIM5 TIMES LA,⠙⠁⠛ ⠅⠊⠎⠊⠍⠢⠡⠇⠁
𒁥,12065,letter,DAG KISIM5 TIMES LU,⠙⠁⠛ ⠅⠊⠎⠊⠍⠢⠡⠇⠥
𒁦,12066,letter,DAG KISIM5 TIMES LU PLUS MASH2,⠙⠁⠛ ⠅⠊⠎⠊⠍⠢⠡⠇⠥⠬⠍⠁⠩
𒁧,12067,letter,DAG KISIM5 TIMES LUM,⠙⠁⠛ ⠅⠊⠎⠊⠍⠢⠡⠇⠥⠍
𒁨,12068,letter,DAG KISIM5 TIMES NE,⠙⠁⠛ ⠅⠊⠎⠊⠍⠢⠡⠝⠑
𒁩,12069,letter,DAG KISIM5 TIMES PAP PLUS PAP,⠙⠁⠛ ⠅⠊⠎⠊⠍⠢⠡⠏⠁⠏⠬⠏⠁⠏
𒁪,1206A,letter,DAG KISIM5 TIMES SI,⠙⠁⠛ ⠅⠊⠎⠊⠍⠢⠡⠎⠊
𒁫,1206B,letter,DAG KISIM5 TIMES TAK4,⠙⠁⠛ ⠅⠊⠎⠊⠍⠢⠡⠞⠁⠅⠲
𒁬,1206C,letter,DAG KISIM5 TIMES U2 PLUS GIR2,⠙⠁⠛ ⠅⠊⠎⠊⠍⠢⠡⠥⠬⠛⠊⠗
𒁭,1206D,letter,DAG KISIM5 TIMES USH,⠙⠁⠛ ⠅⠊⠎⠊⠍⠢⠡⠥⠩
𒁮,1206E,letter,DAM,⠙⠁⠍
𒁯,1206F,letter,DAR,⠙⠜
𒁰,12070,letter,DARA3,⠙⠜⠁⠒
𒁗,12057,letter,DAG KISIM5 TIMES A PLUS MASH,⠙⠁⠛ ⠅⠊⠎⠊⠍⠢⠡⠁⠬⠍⠁⠩
𒁖,12056,letter,DAG,⠙⠁⠛
𒁕,12055,letter,DA,⠙⠁
𒁇,12047,letter,BAR,⠃⠜
𒀼,1203C,letter,ASH OVER ASH OVER ASH,⠁⠩⠌⠁⠩⠌⠁⠩
𒀽,1203D,letter,ASH OVER ASH OVER ASH CROSSING ASH OVER ASH OVER ASH,⠁⠩⠌⠁⠩⠌⠁⠩⠯⠁⠩⠌⠁⠩⠌⠁⠩
𒀾,1203E,letter,ASH2,⠁⠩
𒀿,1203F,letter,ASHGAB,⠁⠩⠛⠁⠃
𒁀,12040,letter,BA,⠃⠁
𒁁,12041,letter,BAD,⠃⠁⠙
𒁂,12042,letter,BAG3,⠃⠁⠛⠒
𒁃,12043,letter,BAHAR2,⠃⠁⠓⠜
𒁄,12044,letter,BAL,⠃⠁⠇
𒁅,12045,letter,BAL OVER BAL,⠃⠁⠇⠌⠃⠁⠇
𒁆,12046,letter,BALAG,⠃⠁⠇⠁⠛
𒁈,12048,letter,BARA2,⠃⠜⠁
𒁔,12054,letter,BUR2,⠃⠥⠗
𒁉,12049,letter,BI,⠃⠊
𒁊,1204A,letter,BI TIMES A,⠃⠊⠡⠁
𒁋,1204B,letter,BI TIMES GAR,⠃⠊⠡⠛⠜
𒁌,1204C,letter,BI TIMES IGI GUNU,⠃⠊⠡⠊⠛⠊ ⠛⠥⠝⠥
𒁍,1204D,letter,BU,⠃⠥
𒁎,1204E,letter,BU OVER BU AB,⠃⠥⠌⠃⠥ ⠁⠃
𒁏,1204F,letter,BU OVER BU UN,⠃⠥⠌⠃⠥ ⠥⠝
𒁐,12050,letter,BU CROSSING BU,⠃⠥⠯⠃⠥
𒁑,12051,letter,BULUG,⠃⠥⠇⠥⠛
𒁒,12052,letter,BULUG OVER BULUG,⠃⠥⠇⠥⠛⠌⠃⠥⠇⠥⠛
𒁓,12053,letter,BUR,⠃⠥⠗
𒇉,121C9,letter,LAGAB TIMES HAL,⠇⠁⠛⠁⠃⠡⠓⠁⠇
𒃥,120e5,letter,GA2 TIMES SHE,⠛⠁⠡⠩⠑
𒃧,120e7,letter,GA2 TIMES SHID,⠛⠁⠡⠩⠊⠙
𒅴,12174,letter,KA TIMES ME,⠅⠁⠡⠍⠑
𒅶,12176,letter,KA TIMES ME PLUS GI,⠅⠁⠡⠍⠑⠬⠛⠊
𒅷,12177,letter,KA TIMES ME PLUS TE,⠅⠁⠡⠍⠑⠬⠞⠑
𒅸,12178,letter,KA TIMES MI,⠅⠁⠡⠍⠊
𒅹,12179,letter,KA TIMES MI PLUS NUNUZ,⠅⠁⠡⠍⠊⠬⠝⠥⠝⠥
𒅺,1217A,letter,KA TIMES NE,⠅⠁⠡⠝⠑
𒅻,1217B,letter,KA TIMES NUN,⠅⠁⠡⠝⠥⠝
𒅼,1217C,letter,KA TIMES PI,⠅⠁⠡⠏⠊
𒅽,1217D,letter,KA TIMES RU,⠅⠁⠡⠗⠥
𒅾,1217E,letter,KA TIMES SA,⠅⠁⠡⠎⠁
𒅿,1217F,letter,KA TIMES SAR,⠅⠁⠡⠎⠜
𒆀,12180,letter,KA TIMES SHA,⠅⠁⠡⠩⠁
𒆁,12181,letter,KA TIMES SHE,⠅⠁⠡⠩⠑
𒆂,12182,letter,KA TIMES SHID,⠅⠁⠡⠩⠊⠙
𒆃,12183,letter,KA TIMES SHU,⠅⠁⠡⠩⠥
𒆄,12184,letter,KA TIMES SIG,⠅⠁⠡⠎⠊⠛
𒆅,12185,letter,KA TIMES SUHUR,⠅⠁⠡⠎⠥⠓⠥⠗
𒆆,12186,letter,KA TIMES TAR,⠅⠁⠡⠞⠜
𒆇,12187,letter,KA TIMES U,⠅⠁⠡⠥
𒆈,12188,letter,KA TIMES U2,⠅⠁⠡⠥
𒆉,12189,letter,KA TIMES UD,⠅⠁⠡⠥⠙
𒆊,1218A,letter,KA TIMES UMUM TIMES PA,⠅⠁⠡⠥⠍⠥⠍⠡⠏⠁
𒆋,1218B,letter,KA TIMES USH,⠅⠁⠡⠥⠩
𒆌,1218C,letter,KA TIMES ZI,⠅⠁⠡⠵⠊
𒆍,1218D,letter,KA2,⠅⠁
𒆎,1218E,letter,KA2 CROSSING KA2,⠅⠁⠯⠅⠁
𒅵,12175,letter,KA TIMES ME PLUS DU,⠅⠁⠡⠍⠑⠬⠙⠥
𒅳,12173,letter,KA TIMES LU,⠅⠁⠡⠇⠥
𒆐,12190,letter,KAD2,⠅⠁⠙
𒅲,12172,letter,KA TIMES LI,⠅⠁⠡⠇⠊
𒅙,12159,letter,KA TIMES AD,⠅⠁⠡⠁⠙
𒅚,1215A,letter,KA TIMES AD PLUS KU3,⠅⠁⠡⠁⠙⠬⠅⠥⠒
𒅛,1215B,letter,KA TIMES ASH2,⠅⠁⠡⠁⠩
𒅜,1215C,letter,KA TIMES BAD,⠅⠁⠡⠃⠁⠙
𒅝,1215D,letter,KA TIMES BALAG,⠅⠁⠡⠃⠁⠇⠁⠛
𒅞,1215E,letter,KA TIMES BAR,⠅⠁⠡⠃⠜
𒅟,1215F,letter,KA TIMES BI,⠅⠁⠡⠃⠊
𒅠,12160,letter,KA TIMES ERIN2,⠅⠁⠡⠑⠗⠊⠝
𒅡,12161,letter,KA TIMES ESH2,⠅⠁⠡⠑⠩
𒅢,12162,letter,KA TIMES GA,⠅⠁⠡⠛⠁
𒅣,12163,letter,KA TIMES GAL,⠅⠁⠡⠛⠁⠇
𒅤,12164,letter,KA TIMES GAN2 TENU,⠅⠁⠡⠛⠁⠝ ⠞⠑⠝⠥
𒅥,12165,letter,KA TIMES GAR,⠅⠁⠡⠛⠜
𒅦,12166,letter,KA TIMES GAR PLUS SHA3 PLUS A,⠅⠁⠡⠛⠜⠬⠩⠁⠒⠬⠁
𒅧,12167,letter,KA TIMES GI,⠅⠁⠡⠛⠊
𒅨,12168,letter,KA TIMES GIR2,⠅⠁⠡⠛⠊⠗
𒅩,12169,letter,KA TIMES GISH PLUS SAR,⠅⠁⠡⠛⠊⠩⠬⠎⠜
𒅪,1216A,letter,KA TIMES GISH CROSSING GISH,⠅⠁⠡⠛⠊⠩⠯⠛⠊⠩
𒅫,1216B,letter,KA TIMES GU,⠅⠁⠡⠛⠥
𒅬,1216C,letter,KA TIMES GUR7,⠅⠁⠡⠛⠥⠗⠶
𒅭,1216D,letter,KA TIMES IGI,⠅⠁⠡⠊⠛⠊
𒅮,1216E,letter,KA TIMES IM,⠅⠁⠡⠊⠍
𒅯,1216F,letter,KA TIMES KAK,⠅⠁⠡⠅⠁⠅
𒅰,12170,letter,KA TIMES KI,⠅⠁⠡⠅⠊
𒅱,12171,letter,KA TIMES KID,⠅⠁⠡⠅⠊⠙
𒆏,1218F,letter,KAB,⠅⠁⠃
𒆑,12191,letter,KAD3,⠅⠁⠙⠒
𒅗,12157,letter,KA,⠅⠁
𒆮,121AE,letter,KU4 VARIANT FORM,⠅⠥⠲ ⠧⠜⠊⠁⠝⠞ ⠋⠕⠗⠍
𒆰,121B0,letter,KUL,⠅⠥⠇
𒆱,121B1,letter,KUL GUNU,⠅⠥⠇ ⠛⠥⠝⠥
𒆲,121B2,letter,KUN,⠅⠥⠝
𒆳,121B3,letter,KUR,⠅⠥⠗
𒆴,121B4,letter,KUR OPPOSING KUR,⠅⠥⠗⠫⠅⠥⠗
𒆵,121B5,letter,KUSHU2,⠅⠥⠩⠥
𒆶,121B6,letter,KWU318,⠅⠺⠥⠒⠂⠦
𒆷,121B7,letter,LA,⠇⠁
𒆸,121B8,letter,LAGAB,⠇⠁⠛⠁⠃
𒆹,121B9,letter,LAGAB TIMES A,⠇⠁⠛⠁⠃⠡⠁
𒆺,121BA,letter,LAGAB TIMES A PLUS DA PLUS HA,⠇⠁⠛⠁⠃⠡⠁⠬⠙⠁⠬⠓⠁
𒆻,121BB,letter,LAGAB TIMES A PLUS GAR,⠇⠁⠛⠁⠃⠡⠁⠬⠛⠜
𒆼,121BC,letter,LAGAB TIMES A PLUS LAL,⠇⠁⠛⠁⠃⠡⠁⠬⠇⠁⠇
𒆽,121BD,letter,LAGAB TIMES AL,⠇⠁⠛⠁⠃⠡⠁⠇
𒆾,121BE,letter,LAGAB TIMES AN,⠇⠁⠛⠁⠃⠡⠁⠝
𒆿,121BF,letter,LAGAB TIMES ASH ZIDA TENU,⠇⠁⠛⠁⠃⠡⠁⠩ ⠵⠊⠙⠁ ⠞⠑⠝⠥
𒇀,121C0,letter,LAGAB TIMES BAD,⠇⠁⠛⠁⠃⠡⠃⠁⠙
𒇁,121C1,letter,LAGAB TIMES BI,⠇⠁⠛⠁⠃⠡⠃⠊
𒇂,121C2,letter,LAGAB TIMES DAR,⠇⠁⠛⠁⠃⠡⠙⠜
𒇃,121C3,letter,LAGAB TIMES EN,⠇⠁⠛⠁⠃⠡⠑⠝
𒇄,121C4,letter,LAGAB TIMES GA,⠇⠁⠛⠁⠃⠡⠛⠁
𒇅,121C5,letter,LAGAB TIMES GAR,⠇⠁⠛⠁⠃⠡⠛⠜
𒇆,121C6,letter,LAGAB TIMES GUD,⠇⠁⠛⠁⠃⠡⠛⠥⠙
𒇇,121C7,letter,LAGAB TIMES GUD PLUS GUD,⠇⠁⠛⠁⠃⠡⠛⠥⠙⠬⠛⠥⠙
𒇈,121C8,letter,LAGAB TIMES HA,⠇⠁⠛⠁⠃⠡⠓⠁
𒆯,121AF,letter,KU7,⠅⠥⠶
𒆭,121AD,letter,KU4,⠅⠥⠲
𒆒,12192,letter,KAD4,⠅⠁⠙⠲
𒆬,121AC,letter,KU3,⠅⠥⠒
𒆓,12193,letter,KAD5,⠅⠁⠙⠢
𒆔,12194,letter,KAD5 OVER KAD5,⠅⠁⠙⠢⠌⠅⠁⠙⠢
𒆕,12195,letter,KAK,⠅⠁⠅
𒆖,12196,letter,KAK TIMES IGI GUNU,⠅⠁⠅⠡⠊⠛⠊ ⠛⠥⠝⠥
𒆗,12197,letter,KAL,⠅⠁⠇
𒆘,12198,letter,KAL TIMES BAD,⠅⠁⠇⠡⠃⠁⠙
𒆙,12199,letter,KAL CROSSING KAL,⠅⠁⠇⠯⠅⠁⠇
𒆚,1219A,letter,KAM2,⠅⠁⠍
𒆛,1219B,letter,KAM4,⠅⠁⠍⠲
𒆜,1219C,letter,KASKAL,⠅⠁⠎⠅⠁⠇
𒆝,1219D,letter,KASKAL LAGAB TIMES U OVER LAGAB TIMES U,⠅⠁⠎⠅⠁⠇ ⠇⠁⠛⠁⠃⠡⠥⠌⠇⠁⠛⠁⠃⠡⠥
𒆞,1219E,letter,KASKAL OVER KASKAL LAGAB TIMES U OVER LAGAB TIMES U,⠅⠁⠎⠅⠁⠇⠌⠅⠁⠎⠅⠁⠇ ⠇⠁⠛⠁⠃⠡⠥⠌⠇⠁⠛⠁⠃⠡⠥
𒆟,1219F,letter,KESH2,⠅⠑⠩
𒆠,121A0,letter,KI,⠅⠊
𒆡,121A1,letter,KI TIMES BAD,⠅⠊⠡⠃⠁⠙
𒆢,121A2,letter,KI TIMES U,⠅⠊⠡⠥
𒆣,121A3,letter,KI TIMES UD,⠅⠊⠡⠥⠙
𒆤,121A4,letter,KID,⠅⠊⠙
𒆥,121A5,letter,KIN,⠅⠊⠝
𒆦,121A6,letter,KISAL,⠅⠊⠎⠁⠇
𒆧,121A7,letter,KISH,⠅⠊⠩
𒆨,121A8,letter,KISIM5,⠅⠊⠎⠊⠍⠢
𒆩,121A9,letter,KISIM5 OVER KISIM5,⠅⠊⠎⠊⠍⠢⠌⠅⠊⠎⠊⠍⠢
𒆪,121AA,letter,KU,⠅⠥
𒆫,121AB,letter,KU OVER HI TIMES ASH2 KU OVER HI TIMES ASH2,⠅⠥⠌⠓⠊⠡⠁⠩ ⠅⠥⠌⠓⠊⠡⠁⠩
𒃨,120e8,letter,GA2 TIMES SUM,⠛⠁⠡⠎⠥⠍
𒅘,12158,letter,KA TIMES A,⠅⠁⠡⠁
𒅖,12156,letter,ISH,⠊⠩
𒄐,12110,letter,GISAL,⠛⠊⠎⠁⠇
𒄅,12105,letter,GI4 OVER GI4,⠛⠊⠲⠌⠛⠊⠲
𒄆,12106,letter,GI4 CROSSING GI4,⠛⠊⠲⠯⠛⠊⠲
𒄇,12107,letter,GIDIM,⠛⠊⠙⠊⠍
𒄈,12108,letter,GIR2,⠛⠊⠗
𒄉,12109,letter,GIR2 GUNU,⠛⠊⠗ ⠛⠥⠝⠥
𒄊,1210A,letter,GIR3,⠛⠊⠗⠒
𒄋,1210B,letter,GIR3 TIMES A PLUS IGI,⠛⠊⠗⠒⠡⠁⠬⠊⠛⠊
𒄌,1210C,letter,GIR3 TIMES GAN2 TENU,⠛⠊⠗⠒⠡⠛⠁⠝ ⠞⠑⠝⠥
𒄍,1210D,letter,GIR3 TIMES IGI,⠛⠊⠗⠒⠡⠊⠛⠊
𒄎,1210E,letter,GIR3 TIMES LU PLUS IGI,⠛⠊⠗⠒⠡⠇⠥⠬⠊⠛⠊
𒄏,1210F,letter,GIR3 TIMES PA,⠛⠊⠗⠒⠡⠏⠁
𒄑,12111,letter,GISH,⠛⠊⠩
𒄃,12103,letter,GI CROSSING GI,⠛⠊⠯⠛⠊
𒄒,12112,letter,GISH CROSSING GISH,⠛⠊⠩⠯⠛⠊⠩
𒄓,12113,letter,GISH TIMES BAD,⠛⠊⠩⠡⠃⠁⠙
𒄔,12114,letter,GISH TIMES TAK4,⠛⠊⠩⠡⠞⠁⠅⠲
𒄕,12115,letter,GISH TENU,⠛⠊⠩ ⠞⠑⠝⠥
𒄖,12116,letter,GU,⠛⠥
𒄗,12117,letter,GU CROSSING GU,⠛⠥⠯⠛⠥
𒄘,12118,letter,GU2,⠛⠥
𒄙,12119,letter,GU2 TIMES KAK,⠛⠥⠡⠅⠁⠅
𒄚,1211A,letter,GU2 TIMES KAK TIMES IGI GUNU,⠛⠥⠡⠅⠁⠅⠡⠊⠛⠊ ⠛⠥⠝⠥
𒄛,1211B,letter,GU2 TIMES NUN,⠛⠥⠡⠝⠥⠝
𒅕,12155,letter,IR,⠊⠗
𒄄,12104,letter,GI4,⠛⠊⠲
𒄂,12102,letter,GI TIMES U,⠛⠊⠡⠥
𒄞,1211E,letter,GUD,⠛⠥⠙
𒃴,120F4,letter,GALAM,⠛⠁⠇⠁⠍
𒃩,120e9,letter,GA2 TIMES TAK4,⠛⠁⠡⠞⠁⠅⠲
𒃪,120EA,letter,GA2 TIMES U,⠛⠁⠡⠥
𒃫,120EB,letter,GA2 TIMES UD,⠛⠁⠡⠥⠙
𒃬,120EC,letter,GA2 TIMES UD PLUS DU,⠛⠁⠡⠥⠙⠬⠙⠥
𒃭,120ED,letter,GA2 OVER GA2,⠛⠁⠌⠛⠁
𒃮,120EE,letter,GABA,⠛⠁⠃⠁
𒃯,120EF,letter,GABA CROSSING GABA,⠛⠁⠃⠁⠯⠛⠁⠃⠁
𒃰,120F0,letter,GAD,⠛⠁⠙
𒃱,120F1,letter,GAD OVER GAD GAR OVER GAR,⠛⠁⠙⠌⠛⠁⠙ ⠛⠜⠌⠛⠜
𒃲,120F2,letter,GAL,⠛⠁⠇
𒃳,120F3,letter,GAL GAD OVER GAD GAR OVER GAR,⠛⠁⠇ ⠛⠁⠙⠌⠛⠁⠙ ⠛⠜⠌⠛⠜
𒃵,120F5,letter,GAM,⠛⠁⠍
𒄁,12101,letter,GI TIMES E,⠛⠊⠡⠑
𒃶,120F6,letter,GAN,⠛⠁⠝
𒃷,120F7,letter,GAN2,⠛⠁⠝
𒃸,120F8,letter,GAN2 TENU,⠛⠁⠝ ⠞⠑⠝⠥
𒃹,120F9,letter,GAN2 OVER GAN2,⠛⠁⠝⠌⠛⠁⠝
𒃺,120FA,letter,GAN2 CROSSING GAN2,⠛⠁⠝⠯⠛⠁⠝
𒃻,120FB,letter,GAR,⠛⠜
𒃼,120FC,letter,GAR3,⠛⠜⠒
𒃽,120FD,letter,GASHAN,⠛⠁⠩⠁⠝
𒃾,120FE,letter,GESHTIN,⠛⠑⠩⠞⠊⠝
𒃿,120FF,letter,GESHTIN TIMES KUR,⠛⠑⠩⠞⠊⠝⠡⠅⠥⠗
𒄀,12100,letter,GI,⠛⠊
𒄝,1211D,letter,GU2 GUNU,⠛⠥ ⠛⠥⠝⠥
𒄜,1211C,letter,GU2 TIMES SAL PLUS TUG2,⠛⠥⠡⠎⠁⠇⠬⠞⠥⠛
𒄟,1211F,letter,GUD TIMES A PLUS KUR,⠛⠥⠙⠡⠁⠬⠅⠥⠗
𒄺,1213A,letter,HUB2 TIMES HAL,⠓⠥⠃⠡⠓⠁⠇
𒄼,1213C,letter,HUB2 TIMES LISH,⠓⠥⠃⠡⠇⠊⠩
𒄽,1213D,letter,HUB2 TIMES UD,⠓⠥⠃⠡⠥⠙
𒄾,1213E,letter,HUL2,⠓⠥⠇
𒄿,1213F,letter,I,⠊
𒅀,12140,letter,I A,⠊ ⠁
𒅁,12141,letter,IB,⠊⠃
𒅂,12142,letter,IDIM,⠊⠙⠊⠍
𒅃,12143,letter,IDIM OVER IDIM BUR,⠊⠙⠊⠍⠌⠊⠙⠊⠍ ⠃⠥⠗
𒅄,12144,letter,IDIM OVER IDIM SQUARED,⠊⠙⠊⠍⠌⠊⠙⠊⠍⠘⠸
𒅅,12145,letter,IG,⠊⠛
𒅆,12146,letter,IGI,⠊⠛⠊
𒅇,12147,letter,IGI DIB,⠊⠛⠊ ⠙⠊⠃
𒅈,12148,letter,IGI RI,⠊⠛⠊ ⠗⠊
𒅉,12149,letter,IGI OVER IGI SHIR OVER SHIR UD OVER UD,⠊⠛⠊⠌⠊⠛⠊ ⠩⠊⠗⠌⠩⠊⠗ ⠥⠙⠌⠥⠙
𒅊,1214A,letter,IGI GUNU,⠊⠛⠊ ⠛⠥⠝⠥
𒅋,1214B,letter,IL,⠊⠇
𒅌,1214C,letter,IL TIMES GAN2 TENU,⠊⠇⠡⠛⠁⠝ ⠞⠑⠝⠥
𒅍,1214D,letter,IL2,⠊⠇
𒅎,1214E,letter,IM,⠊⠍
𒅏,1214F,letter,IM TIMES TAK4,⠊⠍⠡⠞⠁⠅⠲
𒅐,12150,letter,IM CROSSING IM,⠊⠍⠯⠊⠍
𒅑,12151,letter,IM OPPOSING IM,⠊⠍⠫⠊⠍
𒅒,12152,letter,IM SQUARED,⠊⠍⠘⠸
𒅓,12153,letter,IMIN,⠊⠍⠊⠝
𒅔,12154,letter,IN,⠊⠝
𒄠,12120,letter,GUD TIMES KUR,⠛⠥⠙⠡⠅⠥⠗
𒄻,1213B,letter,HUB2 TIMES KASKAL,⠓⠥⠃⠡⠅⠁⠎⠅⠁⠇
𒄹,12139,letter,HUB2 TIMES AN,⠓⠥⠃⠡⠁⠝
𒄭,1212D,letter,HI,⠓⠊
𒄡,12121,letter,GUD OVER GUD LUGAL,⠛⠥⠙⠌⠛⠥⠙ ⠇⠥⠛⠁⠇
𒄢,12122,letter,GUL,⠛⠥⠇
𒄣,12123,letter,GUM,⠛⠥⠍
𒄤,12124,letter,GUM TIMES SHE,⠛⠥⠍⠡⠩⠑
𒄥,12125,letter,GUR,⠛⠥⠗
𒄦,12126,letter,GUR7,⠛⠥⠗⠶
𒄧,12127,letter,GURUN,⠛⠥⠗⠥⠝
𒄨,12128,letter,GURUSH,⠛⠥⠗⠥⠩
𒄩,12129,letter,HA,⠓⠁
𒄪,1212A,letter,HA TENU,⠓⠁ ⠞⠑⠝⠥
𒄫,1212B,letter,HA GUNU,⠓⠁ ⠛⠥⠝⠥
𒄸,12138,letter,HUB2,⠓⠥⠃
𒄬,1212C,letter,HAL,⠓⠁⠇
𒄮,1212E,letter,HI TIMES ASH,⠓⠊⠡⠁⠩
𒄯,1212F,letter,HI TIMES ASH2,⠓⠊⠡⠁⠩
𒄰,12130,letter,HI TIMES BAD,⠓⠊⠡⠃⠁⠙
𒄱,12131,letter,HI TIMES DISH,⠓⠊⠡⠙⠊⠩
𒄲,12132,letter,HI TIMES GAD,⠓⠊⠡⠛⠁⠙
𒄳,12133,letter,HI TIMES KIN,⠓⠊⠡⠅⠊⠝
𒄴,12134,letter,HI TIMES NUN,⠓⠊⠡⠝⠥⠝
𒄵,12135,letter,HI TIMES SHE,⠓⠊⠡⠩⠑
𒄶,12136,letter,HI TIMES U,⠓⠊⠡⠥
𒄷,12137,letter,HU,⠓⠥
𒎙,12399,letter,UU,⠥⠥
𒋡,1220,letter,SILA3,⠎⠊⠇⠁⠒
𒇡,1210,letter,LAGAB TIMES SUM,⠇⠁⠛⠁⠃⠡⠎⠥⠍
𒇠,121,letter,LAGAB TIMES SHU2 PLUS SHU2,⠇⠁⠛⠁⠃⠡⠩⠥⠬⠩⠥
𒋠,122,letter,SIK2,⠎⠊⠅
